customer_id,total_revenue,avg_monthly_revenue,months_active,churned,contract,engagement_score,segment,segment_name
0505-SPOOW,1386.0,19.8,70,0,Two year,Low,2,Price-Sensitive
0506-LVNGN,377.75,75.55,5,1,Month-to-month,High,1,At-Risk Loyalists
0506-YLVKJ,929.1999999999999,20.2,46,0,Two year,Low,2,Price-Sensitive
0508-OOLTO,143.3,71.65,2,0,Month-to-month,High,1,At-Risk Loyalists
0508-SQWPL,1145.7,20.1,57,0,Two year,Low,2,Price-Sensitive
0511-JTEOY,71.1,71.1,1,1,Month-to-month,High,1,At-Risk Loyalists
0512-FLFDW,6030.0,100.5,60,0,One year,High,3,New & Unstable
0513-RBGPE,2323.6,62.8,37,0,Two year,Medium,1,At-Risk Loyalists
0515-YPMCW,70.45,70.45,1,1,Month-to-month,High,1,At-Risk Loyalists
0516-OOHAR,2809.7999999999997,100.35,28,0,One year,High,1,At-Risk Loyalists
0516-QREYC,487.20000000000005,20.3,24,0,Month-to-month,Low,0,Champions
0516-UXRMT,5707.099999999999,92.05,62,0,One year,High,3,New & Unstable
0516-VRYBW,362.7,20.15,18,1,One year,Low,0,Champions
0516-WJVXC,271.0,54.2,5,1,Month-to-month,Medium,0,Champions
0519-DRGTI,407.0,20.35,20,0,Month-to-month,Low,0,Champions
0519-XUZJU,70.75,70.75,1,1,Month-to-month,High,1,At-Risk Loyalists
0520-FDVVT,3582.25,102.35,35,1,One year,High,3,New & Unstable
0523-VNGTF,2626.0,50.5,52,0,Month-to-month,Medium,2,Price-Sensitive
0524-IAVZO,2550.0,85.0,30,1,Month-to-month,High,1,At-Risk Loyalists
0526-SXDJP,3031.2000000000003,42.1,72,0,Two year,Medium,2,Price-Sensitive
0529-ONKER,1134.75,75.65,15,1,Month-to-month,High,1,At-Risk Loyalists
0530-IJVDB,8022.0,114.6,70,0,Two year,High,3,New & Unstable
0531-XBKMM,4336.2,65.7,66,0,Two year,Medium,3,New & Unstable
0531-ZZJWQ,4070.0,74.0,55,0,Month-to-month,High,3,New & Unstable
0533-BNWKF,4699.75,85.45,55,1,Month-to-month,High,3,New & Unstable
0533-UCAAU,4052.7,71.1,57,0,One year,High,3,New & Unstable
0536-ACXIP,7887.599999999999,109.55,72,0,Two year,High,3,New & Unstable
0536-BGFMZ,574.0,20.5,28,0,Month-to-month,Low,0,Champions
0536-ESJEP,4025.7,74.55,54,0,Two year,High,3,New & Unstable
0537-QYZZN,1916.3999999999999,79.85,24,0,Month-to-month,High,1,At-Risk Loyalists
0541-FITGH,124.3,62.15,2,0,Month-to-month,Medium,1,At-Risk Loyalists
0547-HURJB,252.60000000000002,21.05,12,0,Month-to-month,Low,0,Champions
0549-CYCQN,4059.6,79.6,51,0,One year,High,3,New & Unstable
0550-DCXLH,953.55,73.35,13,0,Month-to-month,High,1,At-Risk Loyalists
0556-FJEGU,4065.7999999999997,70.1,58,0,Two year,High,3,New & Unstable
0557-ASKVU,979.1999999999999,54.4,18,0,One year,Medium,0,Champions
0559-CKHUS,566.95,19.55,29,0,Two year,Low,0,Champions
0562-FGDCR,5367.599999999999,74.55,72,0,Two year,High,3,New & Unstable
0562-HKHML,1696.8999999999999,23.9,71,0,Two year,Low,2,Price-Sensitive
0562-KBDVM,3122.0,44.6,70,0,Two year,Medium,2,Price-Sensitive
0564-JJHGS,859.5,95.5,9,1,Month-to-month,High,1,At-Risk Loyalists
0564-MUUQK,1910.0,95.5,20,0,Month-to-month,High,1,At-Risk Loyalists
0565-IYCGT,5423.4,78.6,69,1,One year,High,3,New & Unstable
0565-JUPYD,6583.5,104.5,63,0,One year,High,3,New & Unstable
0567-GGCAC,429.8,61.4,7,0,Month-to-month,Medium,1,At-Risk Loyalists
0567-XRHCU,3032.55,43.95,69,0,Two year,Medium,2,Price-Sensitive
0568-ONFPC,129.5,25.9,5,1,Month-to-month,Low,0,Champions
0570-BFQHT,724.9499999999999,80.55,9,0,Month-to-month,High,1,At-Risk Loyalists
0572-ZJKLT,4583.900000000001,99.65,46,0,Two year,High,3,New & Unstable
0575-CUQOV,5877.0,97.95,60,0,One year,High,3,New & Unstable
0576-WNXXC,2579.85,95.55,27,1,Month-to-month,High,1,At-Risk Loyalists
0577-WHMEV,1451.2,90.7,16,0,Month-to-month,High,1,At-Risk Loyalists
0578-SKVMF,1832.6,83.3,22,1,Month-to-month,High,1,At-Risk Loyalists
0580-PIQHM,4165.599999999999,101.59999999999998,41,0,One year,High,3,New & Unstable
0581-BXBUB,291.0,72.75,4,0,Month-to-month,High,1,At-Risk Loyalists
0581-MDMPW,2134.8,88.95,24,0,Month-to-month,High,1,At-Risk Loyalists
0582-AVCLN,771.4,20.3,38,0,Two year,Low,2,Price-Sensitive
0584-BJQGZ,1958.7499999999998,78.35,25,0,Month-to-month,High,1,At-Risk Loyalists
0585-EGDDA,3200.0,80.0,40,0,Month-to-month,High,1,At-Risk Loyalists
0587-DMGBH,398.8,49.85,8,1,Month-to-month,Medium,0,Champions
0594-UFTUL,258.05,19.85,13,0,Month-to-month,Low,0,Champions
0595-ITUDF,5875.2,91.8,64,0,Month-to-month,High,3,New & Unstable
0596-BQCEQ,6209.3,100.15,62,1,Month-to-month,High,3,New & Unstable
0599-XNYDO,1396.0,69.8,20,0,Month-to-month,Medium,1,At-Risk Loyalists
0601-WZHJF,648.9,46.35,14,1,Month-to-month,Medium,0,Champions
0602-DDUML,3975.75,69.75,57,0,Two year,Medium,3,New & Unstable
0603-OLQDC,838.1999999999999,69.85,12,0,Month-to-month,Medium,1,At-Risk Loyalists
0603-TPMIB,1501.55,25.45,59,0,Two year,Low,2,Price-Sensitive
0604-THJFP,4481.05,75.95,59,0,Two year,High,3,New & Unstable
0607-DAAHE,1046.75,19.75,53,1,Two year,Low,2,Price-Sensitive
0607-MVMGC,3543.75,78.75,45,0,One year,High,3,New & Unstable
0608-JDVEC,990.0,19.8,50,0,Two year,Low,2,Price-Sensitive
0611-DFXKO,1780.0,89.0,20,1,Month-to-month,High,1,At-Risk Loyalists
0612-RTZZA,25.25,25.25,1,1,Month-to-month,Low,0,Champions
0613-WUXUM,1344.0,19.2,70,0,Two year,Low,2,Price-Sensitive
0616-ATFGB,25.05,25.05,1,1,Month-to-month,Low,0,Champions
0617-AQNWT,3062.4,47.85,64,1,Two year,Medium,2,Price-Sensitive
0617-FHSGK,3684.8,75.2,49,1,Month-to-month,High,3,New & Unstable
0618-XWMSS,2097.2000000000003,74.9,28,1,Month-to-month,High,1,At-Risk Loyalists
0619-OLYUR,8056.8,111.9,72,0,Two year,High,3,New & Unstable
0620-DLSLK,1064.7,81.9,13,0,Month-to-month,High,1,At-Risk Loyalists
0620-XEFWH,75.4,18.85,4,0,Month-to-month,Low,0,Champions
0621-CXBKL,991.0999999999999,18.7,53,0,Two year,Low,2,Price-Sensitive
0621-HJWXJ,5137.65,81.55,63,0,Month-to-month,High,3,New & Unstable
0621-JFHOL,296.0,29.6,10,0,Two year,Low,0,Champions
0621-TSSMU,1117.2,19.95,56,0,One year,Low,2,Price-Sensitive
0621-TWIEM,455.5,45.55,10,1,Month-to-month,Medium,0,Champions
0623-EJQEG,6080.75,93.55,65,0,One year,High,3,New & Unstable
0623-GDISB,48.45,48.45,1,0,Month-to-month,Medium,0,Champions
0623-IIHUG,879.9,41.9,21,1,Month-to-month,Medium,0,Champions
0625-AFOHS,585.8,20.2,29,0,Two year,Low,0,Champions
0626-QXNGV,1738.8,24.15,72,0,Two year,Low,2,Price-Sensitive
0628-CNQRM,1485.0,67.5,22,1,One year,Medium,1,At-Risk Loyalists
0634-SZPQA,2071.15,90.05,23,1,Month-to-month,High,1,At-Risk Loyalists
0635-WKOLD,2830.0,70.75,40,0,One year,High,1,At-Risk Loyalists
0637-KVDLV,153.0,76.5,2,1,Month-to-month,High,1,At-Risk Loyalists
0637-UBJRP,1092.6499999999999,84.04999999999998,13,1,Month-to-month,High,1,At-Risk Loyalists
0637-YLETY,1529.6,95.6,16,1,Month-to-month,High,1,At-Risk Loyalists
0639-TSIQW,6897.650000000001,102.95,67,1,Month-to-month,High,3,New & Unstable
0640-YJTPY,1512.0,21.0,72,0,Two year,Low,2,Price-Sensitive
0641-EVBOJ,246.89999999999998,82.3,3,0,Month-to-month,High,1,At-Risk Loyalists
0643-OKLRP,3776.45,80.35,47,1,Month-to-month,High,3,New & Unstable
0644-OQMDK,282.6,70.65,4,0,Month-to-month,High,1,At-Risk Loyalists
0650-BWOZN,1323.8999999999999,73.55,18,0,Month-to-month,High,1,At-Risk Loyalists
0654-HMSHN,2192.4,104.4,21,1,Month-to-month,High,1,At-Risk Loyalists
0654-PQKDW,4386.5,70.75,62,0,One year,High,3,New & Unstable
0655-RBDUG,686.35,98.05,7,1,Month-to-month,High,1,At-Risk Loyalists
0655-YDGFJ,1419.5500000000002,48.95,29,0,Month-to-month,Medium,0,Champions
0657-DOGUM,2908.8,60.6,48,0,One year,Medium,2,Price-Sensitive
0661-KBKPA,4173.75,78.75,53,0,One year,High,3,New & Unstable
0661-KQHNK,114.0,19.0,6,0,One year,Low,0,Champions
0661-WCQNQ,1237.5,56.25,22,0,One year,Medium,1,At-Risk Loyalists
0661-XEYAN,25.8,25.8,1,1,Month-to-month,Low,0,Champions
0665-XHDJU,7156.8,99.4,72,0,Two year,High,3,New & Unstable
0666-UXTJO,2896.8,85.2,34,0,Month-to-month,High,1,At-Risk Loyalists
0667-NSRGI,3338.3999999999996,69.55,48,0,One year,Medium,3,New & Unstable
0668-OGMHD,598.5,28.5,21,0,Month-to-month,Low,0,Champions
0670-ANMUU,6933.150000000001,97.65,71,0,One year,High,3,New & Unstable
0670-KDOMA,20.25,20.25,1,0,Month-to-month,Low,0,Champions
0673-IGUQO,20.45,20.45,1,0,Month-to-month,Low,0,Champions
0674-DGMAQ,2992.0,93.5,32,0,Month-to-month,High,1,At-Risk Loyalists
0674-EYYZV,54.65,54.65,1,0,Month-to-month,Medium,0,Champions
0674-GCDXG,4529.700000000001,71.9,63,0,Two year,High,3,New & Unstable
0675-NCDYU,8380.800000000001,116.40000000000002,72,0,Two year,High,3,New & Unstable
0678-RLHVP,5594.15,105.55,53,0,Two year,High,3,New & Unstable
0679-IDSTG,69.25,69.25,1,1,Month-to-month,Medium,1,At-Risk Loyalists
0679-TDGAK,3775.0,75.5,50,0,One year,High,3,New & Unstable
0680-DFNNY,1516.5,101.1,15,1,Month-to-month,High,1,At-Risk Loyalists
0682-USIXD,1807.05,86.05,21,0,Month-to-month,High,1,At-Risk Loyalists
0684-AOSIH,95.0,95.0,1,1,Month-to-month,High,1,At-Risk Loyalists
0685-MLYYM,141.5,70.75,2,1,Month-to-month,High,1,At-Risk Loyalists
0687-ZVTHB,4709.25,72.45,65,1,One year,High,3,New & Unstable
0689-DSXGL,4461.599999999999,85.79999999999998,52,0,Month-to-month,High,3,New & Unstable
0689-NKYLF,1081.6000000000001,83.20000000000002,13,1,Month-to-month,High,1,At-Risk Loyalists
0690-SRQID,78.6,19.65,4,0,Month-to-month,Low,0,Champions
0691-IFBQW,5060.0,110.0,46,1,One year,High,3,New & Unstable
0691-JVSYA,5027.049999999999,94.84999999999998,53,1,One year,High,3,New & Unstable
0691-NIKRI,4238.0,105.95,40,0,One year,High,3,New & Unstable
0696-UKTOX,1245.45,54.15,23,0,Month-to-month,Medium,1,At-Risk Loyalists
0697-ZMSWS,342.6,85.65,4,1,Month-to-month,High,1,At-Risk Loyalists
0699-NDKJM,3348.75,58.75,57,0,Month-to-month,Medium,2,Price-Sensitive
0701-RFGFI,4674.6,95.4,49,0,Month-to-month,High,3,New & Unstable
0701-TJSEF,614.25,68.25,9,0,Month-to-month,Medium,1,At-Risk Loyalists
0702-PGIBZ,406.8,101.7,4,1,Month-to-month,High,1,At-Risk Loyalists
0704-VCUMB,1235.25,20.25,61,0,Two year,Low,2,Price-Sensitive
0707-HOVVN,5285.0,75.5,70,0,Two year,High,3,New & Unstable
0708-LGSMF,856.05,65.85,13,0,Month-to-month,Medium,1,At-Risk Loyalists
0708-SJDIS,2210.0,65.0,34,0,Month-to-month,Medium,1,At-Risk Loyalists
0709-TVGUR,670.9499999999999,74.55,9,1,Month-to-month,High,1,At-Risk Loyalists
0716-BQNDX,5343.75,93.75,57,0,Two year,High,3,New & Unstable
0719-SYFRB,739.8,61.65,12,1,Month-to-month,Medium,1,At-Risk Loyalists
0722-SVSFK,702.8000000000001,100.4,7,0,Month-to-month,High,1,At-Risk Loyalists
0722-TROQR,299.6,74.9,4,1,Month-to-month,High,1,At-Risk Loyalists
0723-DRCLG,74.45,74.45,1,1,Month-to-month,High,1,At-Risk Loyalists
0723-FDLAY,3751.0,85.25,44,0,One year,High,3,New & Unstable
0723-VSOBE,1539.0000000000002,34.2,45,0,One year,Low,2,Price-Sensitive
0725-CXOTM,3227.4,89.65,36,0,One year,High,1,At-Risk Loyalists
0727-BMPLR,5500.0,100.0,55,1,One year,High,3,New & Unstable
0727-BNRLG,6737.85,97.65,69,0,Two year,High,3,New & Unstable
0727-IWKVK,719.1,79.9,9,1,Month-to-month,High,1,At-Risk Loyalists
0730-BGQGF,6411.3,90.3,71,0,Two year,High,3,New & Unstable
0730-KOAVE,2829.0,94.3,30,0,Month-to-month,High,1,At-Risk Loyalists
0731-EBJQB,1060.8,20.4,52,0,One year,Low,2,Price-Sensitive
0732-OCQOC,1302.6000000000001,25.050000000000004,52,0,Two year,Low,2,Price-Sensitive
0733-VUNUW,1335.6,55.65,24,1,Month-to-month,Medium,1,At-Risk Loyalists
0734-OXWBT,212.10000000000002,70.7,3,0,Month-to-month,High,1,At-Risk Loyalists
0739-UUAJR,3873.6,53.8,72,0,Two year,Medium,2,Price-Sensitive
0742-LAFQK,7138.8,99.15,72,0,Two year,High,3,New & Unstable
0742-MOABM,200.2,50.05,4,1,Month-to-month,Medium,0,Champions
0742-NXBGR,82.3,82.3,1,1,Month-to-month,High,1,At-Risk Loyalists
0743-HNPFG,3557.25,69.75,51,0,One year,Medium,3,New & Unstable
0743-HRVFF,2863.65,56.15,51,0,One year,Medium,2,Price-Sensitive
0744-BIKKF,6238.8,86.65,72,0,Two year,High,3,New & Unstable
0744-GKNGE,5555.2,86.8,64,0,Month-to-month,High,3,New & Unstable
0746-JTRFU,50.1,25.05,2,1,Month-to-month,Low,0,Champions
0748-RDGGM,7665.0,109.5,70,1,One year,High,3,New & Unstable
0749-IRGQE,588.9,45.3,13,0,Month-to-month,Medium,0,Champions
0750-EBAIU,4745.0,91.25,52,0,One year,High,3,New & Unstable
0750-EKNGL,145.25,20.75,7,0,Month-to-month,Low,0,Champions
0754-EEBDC,79.6,19.9,4,0,Two year,Low,0,Champions
0754-UKWQP,191.7,95.85,2,1,Month-to-month,High,1,At-Risk Loyalists
0756-MPZRL,1550.2,33.7,46,0,One year,Low,2,Price-Sensitive
0757-WCUUZ,3420.9,63.35,54,0,Two year,Medium,2,Price-Sensitive
0761-AETCS,19.3,19.3,1,1,Month-to-month,Low,0,Champions
0769-MURVM,4730.400000000001,65.7,72,0,Two year,Medium,3,New & Unstable
0771-CHWSK,4923.599999999999,74.6,66,0,Two year,High,3,New & Unstable
0771-WLCLA,1807.2,112.95,16,0,Month-to-month,High,1,At-Risk Loyalists
0772-GYEQQ,265.04999999999995,88.34999999999998,3,1,Month-to-month,High,1,At-Risk Loyalists
0774-IFUVM,716.6500000000001,65.15,11,0,Month-to-month,Medium,1,At-Risk Loyalists
0774-RMNUW,4238.7,59.699999999999996,71,0,Two year,Medium,3,New & Unstable
0778-NELLA,312.3,34.7,9,1,Month-to-month,Low,0,Champions
0780-XNZFN,1177.05,20.65,57,0,Two year,Low,2,Price-Sensitive
0781-LKXBR,904.5,100.5,9,1,Month-to-month,High,1,At-Risk Loyalists
0784-GTUUK,1472.5,23.75,62,0,One year,Low,2,Price-Sensitive
0784-ZQJZX,1432.8,19.9,72,0,Two year,Low,2,Price-Sensitive
0786-IVLAW,7134.599999999999,108.1,66,0,One year,High,3,New & Unstable
0786-VSSUD,624.0,39.0,16,1,Month-to-month,Low,0,Champions
0787-LHDYT,329.6,20.6,16,0,Month-to-month,Low,0,Champions
0788-DXBFY,1133.9,19.55,58,0,One year,Low,2,Price-Sensitive
0793-TWELN,320.6,80.15,4,0,Month-to-month,High,1,At-Risk Loyalists
0794-YVSGE,1461.6000000000001,20.3,72,0,Two year,Low,2,Price-Sensitive
0795-GMVQO,7363.3,109.9,67,0,One year,High,3,New & Unstable
0795-LAFGP,6418.400000000001,90.4,71,0,Two year,High,3,New & Unstable
0795-XCCTE,1828.8,25.4,72,0,Two year,Low,2,Price-Sensitive
0799-DDIHE,694.5,46.3,15,0,Month-to-month,Medium,0,Champions
0804-XBFBV,277.2,25.2,11,0,Month-to-month,Low,0,Champions
0804-YGEQV,1051.35,24.45,43,0,One year,Low,2,Price-Sensitive
0807-ZABDG,165.3,55.1,3,1,Month-to-month,Medium,0,Champions
0810-BDHAW,1881.6000000000001,78.4,24,0,One year,High,1,At-Risk Loyalists
0810-DHDBD,3848.0,74.0,52,0,One year,High,3,New & Unstable
0811-GSDTP,391.95,30.15,13,0,Month-to-month,Low,0,Champions
0812-WUPTB,70.85,70.85,1,1,Month-to-month,High,1,At-Risk Loyalists
0813-TAXXS,4279.0,77.8,55,0,Two year,High,3,New & Unstable
0815-MFZGM,4158.0,99.0,42,0,Two year,High,3,New & Unstable
0816-TSPHQ,41.5,20.75,2,0,Month-to-month,Low,0,Champions
0817-HSUSE,75.5,75.5,1,0,Month-to-month,High,1,At-Risk Loyalists
0818-OCPZO,2199.15,81.45,27,1,Month-to-month,High,1,At-Risk Loyalists
0820-FNRNX,1133.9,66.7,17,0,Month-to-month,Medium,1,At-Risk Loyalists
0822-GAVAP,69.4,34.7,2,1,Month-to-month,Low,0,Champions
0822-QGCXA,2263.95,83.85,27,0,Month-to-month,High,1,At-Risk Loyalists
0823-HSCDJ,2555.7999999999997,49.14999999999999,52,1,Month-to-month,Medium,2,Price-Sensitive
0824-VWDPO,4353.75,96.75,45,0,One year,High,3,New & Unstable
0825-CPPQH,1356.1000000000001,19.1,71,0,Two year,Low,2,Price-Sensitive
0827-ITJPH,667.8000000000001,18.55,36,0,Two year,Low,2,Price-Sensitive
0829-DDVLK,301.5,20.1,15,0,One year,Low,0,Champions
0829-XXPLX,1788.0,89.4,20,0,Month-to-month,High,1,At-Risk Loyalists
0831-JNISG,1405.8,19.8,71,0,Two year,Low,2,Price-Sensitive
0835-DUUIQ,505.20000000000005,21.05,24,0,One year,Low,0,Champions
0835-JKADZ,7898.75,111.25,71,0,Two year,High,3,New & Unstable
0836-SEYLU,365.84999999999997,40.65,9,1,Month-to-month,Medium,0,Champions
0839-JTCUD,5933.400000000001,89.9,66,0,Two year,High,3,New & Unstable
0839-QNXME,582.0,19.4,30,0,Two year,Low,0,Champions
0840-DCNZE,4086.65,86.95,47,0,One year,High,3,New & Unstable
0840-DFEZH,527.4499999999999,75.35,7,0,Month-to-month,High,1,At-Risk Loyalists
0841-NULXI,35.55,35.55,1,1,Month-to-month,Low,0,Champions
0842-IWYCP,2067.7000000000003,44.95,46,0,Month-to-month,Medium,2,Price-Sensitive
0843-WTBXE,4528.85,85.45,53,1,Month-to-month,High,3,New & Unstable
0847-HGRML,1240.0,20.0,62,0,Two year,Low,2,Price-Sensitive
0848-SOMKO,3388.0,48.4,70,0,Two year,Medium,2,Price-Sensitive
0848-ZGQIJ,1514.4,94.65,16,0,Month-to-month,High,1,At-Risk Loyalists
0851-DFJKB,884.25,58.95,15,0,Month-to-month,Medium,1,At-Risk Loyalists
0853-NWIFK,4513.5,100.3,45,0,One year,High,3,New & Unstable
0853-TWRVK,7603.2,105.6,72,0,Two year,High,3,New & Unstable
0854-UYHZD,254.15,19.55,13,0,Two year,Low,0,Champions
0856-NAOES,365.4,60.9,6,0,Month-to-month,Medium,1,At-Risk Loyalists
0859-YGKFW,360.90000000000003,20.05,18,0,One year,Low,0,Champions
0862-PRCBS,7055.0,103.75,68,0,Two year,High,3,New & Unstable
0864-FVJNJ,7254.4,113.35,64,0,One year,High,3,New & Unstable
0866-QLSIR,2189.6000000000004,64.4,34,1,One year,Medium,1,At-Risk Loyalists
0867-LDTTC,375.75,75.15,5,0,Month-to-month,High,1,At-Risk Loyalists
0867-MKZVY,1648.0,82.4,20,1,Month-to-month,High,1,At-Risk Loyalists
0868-VJRDR,6659.2,104.05,64,0,Two year,High,3,New & Unstable
0869-PAPRP,2228.2000000000003,85.70000000000002,26,0,Month-to-month,High,1,At-Risk Loyalists
0870-VEMYL,269.25,53.85,5,1,Month-to-month,Medium,0,Champions
0871-OPBXW,40.1,20.05,2,0,Month-to-month,Low,0,Champions
0871-URUWO,1329.25,102.25,13,1,Month-to-month,High,1,At-Risk Loyalists
0872-CASZJ,4076.8999999999996,69.1,59,0,One year,Medium,3,New & Unstable
0872-JCPIB,1117.75,65.75,17,0,Month-to-month,Medium,1,At-Risk Loyalists
0872-NXJYS,715.9499999999999,79.55,9,1,Month-to-month,High,1,At-Risk Loyalists
0875-CABNR,846.0,84.6,10,1,Month-to-month,High,1,At-Risk Loyalists
0876-WDUUZ,427.0,85.4,5,1,Month-to-month,High,1,At-Risk Loyalists
0877-SDMBN,5613.3,103.95,54,1,One year,High,3,New & Unstable
0880-FVFWF,4838.400000000001,86.4,56,0,Month-to-month,High,3,New & Unstable
0880-TKATG,404.6,101.15,4,1,Month-to-month,High,1,At-Risk Loyalists
0883-EIBTI,39.0,19.5,2,1,Month-to-month,Low,0,Champions
0885-HMGPY,4302.8,69.4,62,0,Two year,Medium,3,New & Unstable
0886-QGENL,2733.75,101.25,27,1,Month-to-month,High,1,At-Risk Loyalists
0887-HJGAR,45.7,45.7,1,1,Month-to-month,Medium,0,Champions
0887-WBJVH,4952.85,93.45,53,0,One year,High,3,New & Unstable
0895-DQHEW,5632.2,104.3,54,1,Month-to-month,High,3,New & Unstable
0895-LMRSF,1492.7,64.9,23,0,One year,Medium,1,At-Risk Loyalists
0895-LNKRC,116.69999999999999,19.45,6,0,One year,Low,0,Champions
0895-UADGO,356.4,44.55,8,0,Two year,Medium,0,Champions
0897-FEGMU,1094.5,99.5,11,1,Month-to-month,High,1,At-Risk Loyalists
0898-XCGTF,5886.5,96.5,61,0,One year,High,3,New & Unstable
0899-LIIBW,3428.8999999999996,100.85,34,0,Month-to-month,High,1,At-Risk Loyalists
0899-WZRSD,5899.599999999999,105.35,56,0,Month-to-month,High,3,New & Unstable
0902-RFHOF,763.8000000000001,20.1,38,0,One year,Low,2,Price-Sensitive
0902-XKXPN,1393.8,20.2,69,0,Two year,Low,2,Price-Sensitive
0906-QVPMS,8290.800000000001,115.15000000000002,72,0,Two year,High,3,New & Unstable
0907-HQNTS,7910.0,113.0,70,0,Two year,High,3,New & Unstable
0909-SDHNU,208.6,29.8,7,0,Month-to-month,Low,0,Champions
0909-SELIE,4928.8,80.8,61,0,Two year,High,3,New & Unstable
0913-XWSCN,4702.5,85.5,55,0,Month-to-month,High,3,New & Unstable
0916-KNFAJ,4263.900000000001,69.9,61,0,Two year,Medium,3,New & Unstable
0916-QOFDP,1341.2,95.8,14,0,Month-to-month,High,1,At-Risk Loyalists
0917-EZOLA,7498.8,104.15,72,1,Two year,High,3,New & Unstable
0921-OHLVP,1827.1,83.05,22,0,Month-to-month,High,1,At-Risk Loyalists
0923-PNFUB,251.25,83.75,3,1,Month-to-month,High,1,At-Risk Loyalists
0924-BJCRC,5367.0,89.45,60,0,Month-to-month,High,3,New & Unstable
0925-VYDLG,225.75,75.25,3,1,Month-to-month,High,1,At-Risk Loyalists
0927-CNGRH,19.55,19.55,1,0,Month-to-month,Low,0,Champions
0927-LCSMG,522.5500000000001,74.65,7,1,Month-to-month,High,1,At-Risk Loyalists
0928-JMXNP,119.6,29.9,4,0,Month-to-month,Low,0,Champions
0928-XUTSN,1046.5,80.5,13,0,Month-to-month,High,1,At-Risk Loyalists
0929-HYQEW,150.45,50.15,3,0,Month-to-month,Medium,0,Champions
0929-PECLO,5644.799999999999,89.6,63,0,Month-to-month,High,3,New & Unstable
0930-EHUZA,2748.6,76.35,36,0,One year,High,1,At-Risk Loyalists
0931-MHTEM,5402.7,100.05,54,0,One year,High,3,New & Unstable
0932-YIXYU,951.75,20.25,47,0,Two year,Low,2,Price-Sensitive
0936-NQLJU,846.65,20.65,41,0,Two year,Low,2,Price-Sensitive
0939-EREMR,694.85,53.45,13,0,Month-to-month,Medium,0,Champions
0939-YAPAF,3508.75,100.25,35,1,Month-to-month,High,3,New & Unstable
0940-OUQEC,807.0,80.7,10,1,Month-to-month,High,1,At-Risk Loyalists
0942-KOWSM,2424.0,80.8,30,0,Two year,High,1,At-Risk Loyalists
0943-ZQPXH,4089.8,92.95,44,0,Month-to-month,High,3,New & Unstable
0945-TSONX,4009.1,85.3,47,0,Two year,High,3,New & Unstable
0946-CLJTI,5724.6,98.7,58,1,Month-to-month,High,3,New & Unstable
0946-FKYTX,1565.2,30.1,52,0,One year,Low,2,Price-Sensitive
0947-IDHRQ,562.1,80.3,7,1,Month-to-month,High,1,At-Risk Loyalists
0947-MUGVO,1473.0,73.65,20,1,Month-to-month,High,1,At-Risk Loyalists
0952-KMEEH,1275.95,98.15,13,1,Month-to-month,High,1,At-Risk Loyalists
0953-LGOVU,426.0,35.5,12,0,Month-to-month,Low,0,Champions
0956-ACVZC,5081.4,94.1,54,0,One year,High,3,New & Unstable
0956-SYCWG,255.45,19.65,13,0,One year,Low,0,Champions
0958-YHXGP,489.30000000000007,69.9,7,0,Month-to-month,Medium,1,At-Risk Loyalists
0959-WHOKV,4158.0,99.0,42,0,One year,High,3,New & Unstable
0960-HUWBM,6766.5,104.1,65,0,Two year,High,3,New & Unstable
0961-ZWLVI,5350.8,109.2,49,0,One year,High,3,New & Unstable
0962-CQPWQ,1258.6000000000001,20.3,62,0,Two year,Low,2,Price-Sensitive
0963-ZBDRN,3078.4,96.2,32,1,Month-to-month,High,1,At-Risk Loyalists
0967-BMLBD,220.0,20.0,11,0,One year,Low,0,Champions
0968-GSIKN,70.8,70.8,1,1,Month-to-month,High,1,At-Risk Loyalists
0969-RGKCU,732.6,19.8,37,0,One year,Low,2,Price-Sensitive
0970-ETWGE,89.55,89.55,1,1,Month-to-month,High,1,At-Risk Loyalists
0970-QXPXW,19.65,19.65,1,0,Month-to-month,Low,0,Champions
0971-QIFJK,1673.25,24.25,69,0,Two year,Low,2,Price-Sensitive
0973-KYVNF,5086.8,70.65,72,0,Two year,High,3,New & Unstable
0975-UYDTX,2342.6,90.1,26,0,One year,High,1,At-Risk Loyalists
0975-VOOVL,87.6,29.2,3,0,Month-to-month,Low,0,Champions
0979-MOZQI,2418.0,39.0,62,0,Two year,Low,2,Price-Sensitive
